Comment,Author,AuthorChannelId,LikeCount
"Awakmu bangga cak rakyat keluen kabeh..
Deloen opo o nyang ndeso""....
Koen saking buzerr",@baksosolo2511,UCUtiHWjUUYJT0mEBPtnDY2w,0
tak bisa berkata apa2 hanya bisa bilang wooooooouuuuuwwwww yeeeeeeesssssss  muantaaaaaaspppppp👍👍👍👍👍👍👍👍,@queennurwindah4577,UCMZdcUXlr32uSQVBU1xwJMA,0
Masa Alloh bangga punya presidenbapak jokowiidodo keren,@csdcs524,UC8wFyKh1vbzi8aCYMgADARg,0
IKN diganti aja nama nya  IBP  menjadi IBUKOTA POLITIK  itu lebih baik,@cecepkusno9339,UCm2yDRS-Ia91PLilWCS-pWA,0
Kamu tau g pncairan IKN lg d stop wkwkwkw,@ronisiswandy11,UCDGLWlDvVVQRfSPT8qFgwaw,0
Aguan ,@fathiyasabrinaulfa4066,UCpO6xylP9fXabmYADyGX9gg,0
pencitraan ya kho,@Bione83,UCn5BANT364BP-ZykRFZk-Pw,0
"Mungkin maksudnya isu itu sepi jalannya kali mas, dan memang sepi senyap sekali jalanan nya,kalau mangkrak memang tidak,amat nyaman bawa balita main dijalanan sepi seperti itu🎉",@tkjkai3016,UCNRjEaAKcByElKbgbrM1-6Q,0
Maksa,@rickyputra9668,UCjmDcXHQIlXJfNdw-BRKFDg,0
Jhyannn ngangeni bahasane pean kohh...😂😂😂.  Semoga di beribsehat kohh...👍👉👌👍👍👍,@denihadiismanto8055,UC5GYY7IUj6Eh25X63hQWfaw,0
Yg bilang makrak brti wong bento stress . .iri dengki,@AisyahCatur-dv9kd,UCJy9uz6cWKAIXsDv2LugRHA,0
"Semoga mangkrak, gk rela uang pajak rakyat di buat membangun ambisi keserakahan penguasa.",@Sinyonk001Haw,UCsduscrCb-uhtYJhq68CIzw,0
Hotel udh beroperasi dan ada pegawai. Kok bisa pada ribut mangkrak,@Octfey,UCVQnR3ZAxxuzo1Tb9DxhkmA,0
Itu bukan pembangunan tp pemeliharaan jhoni....😂,@utonofal3073,UCRvRViDkUUB6PHTbOmCNEnw,0
Scurity iya aja cm,@mazkojek8263,UCGAIRLgSvdiIP9Sc2itk5nA,0
"waduh anggaran ikn diblokir kemenkeu, kasihan si lawak ini",@aansania9236,UCi4Xw-lpAbL82RtmhWnFgrA,0
GA ADA MANFAAT NYA BUAT RAKYAT,@JabarIstimewa45,UCc6K3bQNyQtp9JgLyt3VBNQ,0
Ikn bukan untuk kepentingan rakyat pribumi Indonesia,@mnurabidin3523,UCjLOiQYbiWGjesFV9GwJLOQ,0
chayna gini perusak bangsa,@aansania9236,UCi4Xw-lpAbL82RtmhWnFgrA,0
Pak security nya orang asli Kalimantan dgn khas logat banjarnya😊,@hefniefendi8898,UC1zWZgOAjGsM2_OKgi0GEfg,0
wkwk chayna buzzerp tomlol,@aansania9236,UCi4Xw-lpAbL82RtmhWnFgrA,0
Kalah dong menteri PU ... hebat dobolnya,@caturmugilaris,UCjGbGfbDEnihBebwDWEfnFQ,0
Belum ada apa-apa lagi,@martinsubus3606,UCPiiF6kbbzYJTVQSbcyrz-A,0
Kamu macam orang yang paling tidak sopan memalukan macam orang Sakai 😂😂,@martinsubus3606,UCPiiF6kbbzYJTVQSbcyrz-A,0
"Sikatttttt bang…
Hajarrrrr si roki dongo !!!",@ginger55555,UC566ef4XWsqJgO6arjJd_VQ,0
"kalian pada ribut Ikn sedang kan di luar negeri pada ribut perang teknologi dan membuat robot, di Amerika sudah merencanakan pertama manusia yg mendarat di mars sedangkan di indo maih ngestuck tentang perdebatan hal hal konyol 🤣😅",@christytheresia9949,UCS7gBu-AR_8dCgF_5yLJtIw,0
Siap siap asn pindah,@myexist6211,UCVpzTdQenow_pkcbNQaa41g,0
"YG BICARA IKN MANGKRAK KALAO BELOM TAHU SENDIRI PADAHAL IKN TIDAK MANGKRAK , YG BILANG IKN MANGKRAK PANTAS SEKALI KALO PAKAI KACAMATA KUDA .",@Kartijo,UCfC1eX3aYmVL9nQ_b3LDFVg,0
Itu yang bilang ikn mangkrak mereka hanya penghambat negara,@MiiYana-l2d,UCg1aT32SdJ0wrhlJhkCURbQ,0
"Atur aja son , sekalian cari kavling .... Bikin rumah son .... Trus pindah Sono son ........sampai mati disana son.... wkwkwk",@AgusGusnandar-eb1wk,UCneFv94okl4t1_9Tsk9zLIw,0
Nggk mangkrak tp buat ngumpet Kel Mulyono,@soetardjiadji8168,UCqRY7cmzvM0BhJvEZ57HjcA,0
"Pembangunan menyelesaikan sisa kontrak dan sisa anggaran kemaren...kemudian setelahnya anggran mendingan buat makan siang gratis selama 5 tahun,pendidikan dll... emang IKN dibangun sudah ada jaminan Anak² dikaltim bisa bekerja jd ASN disana??? Kan gak ada..",@dennykiswarakiswara4061,UCYWh_tdm0fcLyYjdj-3ZQiQ,0
"Dari awal ide kaya gini saya sudah tidak setuju,karena negara sudah berhutang besar semakin ditambah hutang lagi sungguh logika yg sangat keliru dan fatal.",@aubrey7248,UCEMa0Pq1csK3HaRDHGGmwTw,0
Anak buah si ncek hoko,@nurhabid1476,UCcbTIipCAeGVeLK58Gv5lnA,0
"Orang2 yg pesimis dan pola pikirnya primitif memang mana yakin proyek raksasa pemindahan ibukota suatu negara itu dikerjakan dgn serius dan matang demi untuk kemajuan bangsa dan negara tsb dimasa depan !!! ...untunglah bangsa ini memiliki seorang JOKOWI SATU2NYA PEMIMPIN/PRESIDEN NKRI YG PUNYA VISI HEBAT UNTUK  MEMAJUKAN NEGARA&BANGSA INI !!! ..dan semoga juga in syaa Allah PRABOWO SBG PEMIMPIN/PRESIDEN NKRI SAAT INI TETAP SETIA DAN TEGUH UTK MELANJUTKAN VISI BESAR JOKOWI DLM MELANJUTKAN PEMBANGUNAN NEGARA INI MENUJU INDONESIA EMAS 2045 DST YG NANTI AKAN DITERUSKAN OLEH PEMIMPIN2 MUDA VISIONER LAINNYA seperti  GIBRAN/Wapres skrng , AHY , Emil Dardak , Erick Tohir , Kaesang Pangarep ..dll dll nya tokoh2 politik nasionalis Pancasilais   negeri ini !!! .. Bravo Nusantara !!! 💪💪💪💪💪💪💪💪💪💪👍👍✌️🤲🙏",@monik3316,UCzV5ayYA5oDOoxQ7kl0GQYA,0
Kampungan kali kau😂😂😂,@ZapaTa-b1u,UCAOZLbx1nr_7D8K3qtnkKRg,0
Acuunn jokower... Pembohong,@WitoBaru-l3l,UC0dmy_6XutcoNpn3puv355g,0
Nasehat nya adalah JANGAN PAKE KECAP MANIS 😂 udah segitu doang,@yusufinabhani4957,UCPc6RBTEsXdNWXnVVWjlH8A,0
Ya gak mungkin mangkrak kan ada pihak swasta jg.,@muryatipujo3679,UC6sggXPTAUtSdYQLiwgwSmw,0
Hei ternak mulyono rakyat udah muak dengen mulut busuk kalian itu.emang kalian ini sangat dan pantas dapat gelar ternak dari natizen,@rusainisaini-d8x,UCxo1EP2K1UZJUOsHYRKycdg,0
"Anggarannya SDH di stop, semangat boleh, tapi harus berfikir realistis 😂😂",@rozifirdaus3159,UCDJxNL9wkXZdzAeKOXYtMAQ,0
Mana manusianya?????,@NicoGultom,UCM_9mI3jGx0AvUuW2CKCQ5g,0
"Anggarannya diblokir.. Mau lanjut bangun pake dana si Anu ta? Hmmm, lak dijual jadinya",@Jaya_NBA,UCL_UqhdCa0qbeePjmIiJdpw,0
"Pembangunan lanjut terus,yg jdi pertanyaan spa yg mau huni?",@Al-Gazza,UCuNGDDTgqenWgigdYyYPayg,0
Mantaap ikn sangat indah sekali pak,@putusudarma6341,UCqEaslIu5QsA6CUlUSRm6Jg,0
IKN KEREN,@masnur4313,UCNukFGRwzxLau8FYqJjqYsA,0
Bangun ikn itu bikin susah rakyat Indonesia kok dibangga bangga blm waktunya utk dibangun urus  rakyat yg lapar sj belum beres rakyat2 minta2 di lampu merah msh kelihatan ko bangun kota mikir,@laurenmeraukr6131,UCuldAwW2g-4QJzaTkaii6Pg,0
IKN MANTAP...KEREEENN....,@masnur4313,UCNukFGRwzxLau8FYqJjqYsA,0
"Pulau Kalimantan , Adalah Pulau Paling Besar di Indonesia , Semoga Kedepan nya ,"" ,Tepat ,Bermanf at  .Bagi Seluruh Bangsa Indonesia .Trimakasih .Sukses Bang Andy.chanel .Salam Sehat Wal Afiat .✋🙏 ,,,,,",@nanikputri9790,UCcmDJxerzKQpZTi-nNehbEw,0
"Udah ,/upakan saja IKN,,,,,",@harryhang64,UCO7In_9yt_iUu9DPlVAIEAg,0
"Keren, luar biasa, semoga dilancarkan pembangunannya , membawa kebaikan bagi masyarakat Indonesia,  aamiin yra 🤲",@miminmintarsih3746,UCutFg9Bg2gqzH3VHf-lKvGg,0
Awokawok kocak,@dwikomedi,UCQGx_zsE1RQfHalBLUcJueg,0
Bukan ibukota atau kota nama nya kalo kg ada rakyat nya.....,@Cahyonoheru-z3r,UCjwtkJKg-z23eWPBSg9-F0g,0
"menit 2:22 jancuuk ngakak poool...baru tahu ternyata di IKN adanya BE bukan BI... Bank ENDONESIA wakkakakak Satpam koplak wakkakakkakka
🤣🤣🤣🤣",@adhitiyak,UCVpyQOrFMDZMvbswJpz8Syg,0
makasih update nya tentang IKN...majulah indonesiaku..,@didinheryadi2718,UCEldWAhQQsmw30EOGuvj2fA,0
Mantap bosq,@SionSembiring-e5o,UCGDgzY33YkgufEOsZYXXgLA,0
"Pembangunan ikn mengambil APBN 75,8 T tapi ga ada return langsung ke rakyat....ini yg masih belain jokowi bangs*t bajing*n tololnya kebangetan....sampai saat ini tidak ada penghuninya asn masih bekerja di jakarta",@ekowijay3327,UCeFBAFxeXVYNu9ZGqetyn4A,0
Hoy anggarannya ssja sudah di umumkan di jentikan. Kalau gak mangkrak terus siapa yang biayain . Bapak atau mamak kau 😂😂😂,@shortssumtra,UCdicLcjEou6M6Z1cl3jzXwQ,0
Rocky gorong garing tidak akan berani ke IKN  jika berani dapat  hadiah  lemoaran telor busuk  karena hati Rocky goring garing sdh busuk,@NorAsmani-ff1us,UChvTdH8xxfXo8zINFEXE2fQ,0
IKN lebih besar dari jakarta ..ngga mungkin mankrak,@nakrantau87,UCSuujbVGP4FU6K15O1kJKCA,0
Haha ini orang bebas meliput ya hebat,@pradicka16,UCDObxy93Oi4OtYQIynIi31w,0
Ikn ngga akan mangkrakk ...emang Abah bangunannya mankrak😂,@nakrantau87,UCSuujbVGP4FU6K15O1kJKCA,0
Kabarnya banyak yang belum terbayar kan....,@Roketdut76,UCiaNH2SJJuG0p5j4l0_eFCA,0
"Yg ngomong mangkrak dia nggak tau apa"" dengan keadaan di sana, Cuma bisa bacot doang",@iwan-cakra_tv,UCN67yCrd8hxmJFHQMkTCB1g,0
"Cikal bakal Utang negara  beban Rakyat yg besar apa kita harus bangga dgn IKN 😂, belum kl ada urusan di ibu kota warga Pulau Jawa jg tadinya dekat cuman ke Jakarta sekarang harus nyebrang dgn ongkos yg lumayan besar",@DewiBisnis10,UCJGBuxonllg8OxoDRcuSw6Q,1
Waaah keren banget  banyak gedung-gedung   indah banget  IKN 👍🇲🇨,@devisagitafumi529,UC9jehRAJr1aa76uOv0Eaq9Q,0
cuma iblis yg tidak ingin indonesia maju❤,@krismw4451,UC9S4P_e-ofVBBw1Q1V_iADw,0
Ternak ternak nya Mulyono pemuja bansos SDM rendah dan budak budak dungu lg bwrsatut padu...lg pd sembah sujud  melihat  gedung bikinan Tuhan nya yg terkorup d dunia itu,@adesatriaadesatria7008,UCdDg7umRBp0Z3_IPGwaQX4A,0
"setiap informasi memang harus kritis dan krisis, jangan terlalu mudah menilai dan membenci, jangan lupa juga kebiasaan pejabat kita itu meminta bantuan artis dan influencer ketimbang memberikan data valid dan transparan ke masyarakat 😁

jika IKN memang visi misi pemerintah untuk negara lebih baik dan fasilitas pelayan rakyat lebih baik, tolong jadi pelayan yang professional dan amanah",@faqihudinpratama9741,UCdGlj4NHAWIDO7QbMPEQkiA,0
"Ma'af 🙏. Inilah akibatnya jka bermain politik terus, tdk mau jujur dn terbuka masing2 sbgai yg dipercaya oleh rakyat. Jika mau jujur dn terbuka selama ini tentu tdk akn kacau dn ribut terus mnerus. Bagi rakyat taunya baik dn benar dn tdk mninggalkn hutang buat generasi penerus bangsa. Membangunlah dg modal sendiri secara bertahap. Jgn mmbangun dg cara berhutang akibatnya ya begini, saling tuduh dn saling curiga. Marilah kita sma2 mnyadari kslhan masing2 diri dn saling mema'afkn sbgai yg lbih tua demi kbaikn buat generasi pewaris bangsa Indonesia kedepan. Allohu Akbar, Alloh Maha Besar 😢🙏",@Handreppiana,UCc1jAkIrckBnPPOeXusWcWQ,0
"10:02 perjuangan pembangun IKN yg beristirahat di bawah tenda terpal, dgn mudahnya netizen mengatakan ikn mangkrak",@reyvannurfahrezi8132,UCTqoZD1o1-RbRCh756Y-E6Q,0
Rocky gerung tadinya ingin jadi presiden RI..ternyata rocky gak laku laku dipilih rakyat..achirnya bikin gaduh terus ujaran kebencian..kasian deh..,@ceceprumdana8179,UCH6tpbgTms6tt_EjIlwu4Bw,0
"Yg.ngomong.pasti.pembenci.bpk.jokowi.wong.kurang.gawean.bisanya
Nyalain.orang.ngomong.mangkrsk.lah.tk.bergunalah.dsar.pengadu.domba.ora.malah.nentremke.suasana.",@MariamM-z4x,UCFZ_z-Hx8biXv1Q4nQvw8LQ,0
"Masya Allah ,Alhamdulillah irobbil alamin, Indonesiaku Maju . IKN.(Ibu  Kota Nusantara ) ,Sukses ,dan Sentosa Jaya ,Aamiin Aamiin Allahuma Aamiin .🤲 ,Semoga  Indonesia Selalu Mendapat Rahmat ,dan Berkah dari Gusti Allah SWT ,Masyarakat dari Sabang Sampai Merouke,Damai Tentram Subur Makmur , Bahagia Sejahtera ,Aamiin 3x .",@nanikputri9790,UCcmDJxerzKQpZTi-nNehbEw,0
Pak prabowo lebih paham untuk rakyatnya mana yg harus didahulukan,@irahendarwati8268,UCd1sQQMDYNFjRl2xZibPW2w,0
Ini kayaknya mendukung pejabat jadi koropsi.tudak merakyaaat !!!,@sitijumaniah4804,UCbh0Aa9gPs0VNhP04_Ru0SA,0
Good job indo maju pesat yg blng ikn mangkrak kan orang yg gak suka yg penyinyir orang gak berguna bagi bangsa,@kerenyi2931,UCkeM6Mhi-A2U1DY6f0ilrtw,0
Uang  siapa  yg di bangun kok ada nama basukidan gibran memang uang basuki dan juga uang gibran  Ane kedengarannya !!!!,@sitijumaniah4804,UCbh0Aa9gPs0VNhP04_Ru0SA,0
"IKN adalah simbol 
kejayaan Indo 

Moga Indo baik2
aja. Aamiin

Saya warga 
M'sia 👍👍",@MohdRafiTomeirafi-yt8cd,UCy2zNJmkvrF-4nFHl9z3Crw,0
Ngakak “centi meter”😂,@lilistiwaningsih6721,UCPCujCA6Fxkr2kJxREfRwcg,0
"Baru baca berita, Dana Keuangannya  d stop menteri keuangan. Berarti sebentar lagi, IKn akan Hijauuu😅",@AcaKeren-s8c,UCIJJ11iZtTQLnbuvAa3435w,0
"Orang bilang mangkrak itu karna 
1. Statusnya dari prioritas menjadi tak prioritas ( makan bergizi lebih penting )
2.anggarannya ga ada ( di potong sangat minim )
3.investor ga jelas ( cuma aguan & gank demi menyelamatkan muka mantan presiden ) 
4.ga ada target selesainya ( 2024 berubah jadi 2028 buat modal kampanye pilpres 2029 )",@yamato34,UCB2ysEx3DzmVTt2wZUOnl5A,0
Lokak mahal mahal jadi senang koropsi!! Kalau uang gaji tak mungkin mau!!!,@sitijumaniah4804,UCbh0Aa9gPs0VNhP04_Ru0SA,0
"""KOTA MATI""😂 
GINI AJA YG BUAT KONTEN INI BERSEDIA GAK JADI WARGA IKN SAMPE BER ANAK, BER CICIT SAMPE DI KUBUR DI SANA ? DAN JANGAN DATANG LAGI KE DKI JAKARTA (KOTA KEDAMAIAN) YA SEKALIAN JUGA SEMUA YG PRO IKN SAYA DOAKAN SEMUA KESANA SAMPE DI KUBUR DISANA, AAMIIN 🤲 KUMPUL YA KALIAN SEMUA DI SANA, SILAHKAN DI JAWAB DGN BERSEDIA !🤣😂",@fikrisaza9520,UC5hJ2oclUzw-O7Iu4bzNWaA,0
Pecinta Abah masih belum trima,@orbitcreator4883,UC9BZut1L-wWxPTbNip5p7TA,0
"Mangkrak (sdh jd/blm jd tdk digunakan sesuai dg yg direncanakan melalui anggaran). 
Kalo sdh selesai trs digunakan sbgmn mestinya, br bs dibantah yg bilang MANGKRAK!",@ekosuparyo4102,UChhsbo-tSwBSfnn7Eavfuuw,0
Hanya orang tolol yg mendoakan negaranya hancur,@djgeol3892,UCs9TR7iYIRZD15d_nLOjoLQ,0
😁😁☕☕👍👍,@dedisaputra5853,UCtbdpO9-iXArbFvO68gILLQ,1
Waduhhhh kalo udah jadi bakalan kerennnn bangett puollll... Bisa gak ya pindah kesitu?? Tata kotanya asikk bangett 😮,@Bee-vx8we,UCl2niW9JAvbvgCtuUPJMKQw,0
"Iya itu jalan terus pengerjaan nya, ribuan yg kerja disana, hanya yang percaya bisa melihat mereka bekerja siang malam agar IKN bisa beroperasi tahun 2250.
Semangat🎉🎉🎉",@ismailbila06,UCo19YhcwzZUspr81t06u2mQ,0
Roky Gerung cs gak mau maju kalau Nusantara maju dan moderen kembali aja kalian ke jaman batu😈😈😈,@BapakRiyanto-hg6nb,UCk71friWL78wG4kGiMyK3GQ,0
"Kek manapun Jakarta adalah ibukota Jantung perekonomian negara , jika di pindahkan total apa mungkin se instan itu....",@AldyastaRadjaprasetya,UCA0mjDxqDE8dKu6aj7qzEbg,0
😊suwun cak Andi medoknya Suroboyo pol wis menasional.,@ardjikardjik9024,UC9_a-iIQNQdT5cV5gt5dxrg,0
IKN bener2 indah seperti lukisan😮,@athyangel8079,UCrOCP9X0utfsio-pDrDsrUA,0
Pemuja mulyono,@antonsusilo-f7i,UCKDDVbwESm1sNkoDmTY3E1Q,0
Bukannya pak prabowo sendiri yang bilang dana untuk IKN di stop?,@Ega-wx6bd,UCQs2GU4Zcv-AMjeAaWLrPUg,0
"Aura ibukota Jakarta masih lebih kuat, sbb sejarah perjuangan masih tetap tdk terlupakan hasil perjuangan pahlawan yg berlimpah darah",@Arjunaloverspritual,UCMMW2yyl1WP7kTBPTJGYFfA,0
"Kt org indonesia harus bangga,punya presiden yg luar biasa jeniusnya terimakasih presiden indonesia,saya masyarakat indonesia bangga,Jatim hadir",@Sutrismi123-j8q,UCWpMpkHxqsJhc08UCODJ9rA,0
"NARASI BRO ... MEREKA YANG TAK SUKA ... BIASALAH .. BILANG SEPERTI ITU . TOH MEREKA JUGA GAK BISA APA2 JIKA NANTINYA SEMUA BAKAL PINDAH . YA .. MEREKA BUKAN BAGIAN KEMAJUAN , TAPI CUMA PENCINTA PARTAI ..SAJA .!",@liekpinandoyo7857,UCUcJ6N4VJPrZEH6vqrDPI3Q,1
Tidak mangkrak mas bro....saya kerja disana udah 1 thn lebih.soal gaji lancar jaya dapat uang kesehatan+uang tiket,@andyoi8342,UCYTTQ-MVr4Db1esnwE7tz_g,0
Pengen smoga ada rezeki,@ncsfishing2481,UCmZVU_t-GcE7EdoYUXspmmw,0
"Yg bilang ikn mangkrak barisan orang "" sakit hati ga seneng kalau negaranya sukses maunya mangkrak gitu",@alamienalamien9114,UCNnIoUf-QjLJGunoVa732hA,0
ireng mergo oksidasi Ko.. engko dadi ijo.. kalah ndarjo,@racleax,UCgPS_lJ2avFD0-712w02avQ,0
Sepi banget,@WiliKardus-nu4qe,UCuEUqcCUKSSi6dytpzamkoA,0
Setuju ikn mangkrak,@maturidi1808,UCBJn5iYJeYyfIHgXwnR32hA,0
Lanjut ikn,@DikaTv-u5e,UCkEegxL_EMvXvMFy-JIM61g,0
Kakakkakakak bilang r nya greget kakka,@ncsfishing2481,UCmZVU_t-GcE7EdoYUXspmmw,0
Itu Garudaaa?kukira Kelelawar😮,@kurniatykurniaty3758,UCVFMeZs-g1c2iSDBP1hllvg,0
Semoga pembangunan ikn tdk mengakibatkan pembangunan di daerah lain terbengkalai.. mengingat APBN indonesia saat ini tdk baik baik saja.,@bmotret6583,UCBoJhsHr_yBa4DlsdQjp3FQ,0
sepi banget. smg lanjut terus pembangunan,@Heart2HeartID,UCHhT0C-yF6RU2imPirZtpkw,0
Hehe...jgn samakan dgn hambalang😅...krn ini masa depan indonesia bukan utk perusak negara,@dietyakamesywara4495,UCOs3c7dgXpLJN6rVIEM_gjQ,0
"Jokowi dan keluarga kepanasan,kelabakan,ini buzzer Jokowi untuk membenarkan bahwa ikn TDK mangkrak. Yah lihat yah kedepannya mdh""an memang mangkrak karena ikn ini hanya untuk orang""tertentu,rakyat biasa hanya penonton",@KaylazakyZaky,UCuxgwC_TroSaYivv2DKtfZQ,2
mangkrak tu kaya yg di hambalang blok !!,@RinawanSedanayoga,UCVHL2ec2x6-nibbpbuNdGYA,0
Aku  ora........!!!!!!!!!!!!,@majidreligi8988,UClEizBRzbRPs_7lwPeBMD1w,0
Jakarta udah mau tenggelam bro segera geser ke IKN..,@Workpipe2356,UCv3jjwmt-QwWEiA22x7kJSQ,0
"5 bulan lagi sepi tuu, paling lama 1 tahun.",@MisbahulMunir-s2u,UCgYFokBZNcmEwQ5wn5ygqow,0
Masyarakat Indonesia terlalu byk yg suka hoax soax songong menyebarkan berita. Berita  negatif.  Tentang IKN. mangkrak.,@ypparulianmanullang4257,UCeOiykHnxWY2FgAat5VDkSg,0
Ikn tetep jlan proyeknya.cuma p Prabowo lagi fokus sembasuadaya pangan untuk rakyat.,@SopiFia-k7c,UCRl-rQ9i0Lr1fuAO4u4qMbA,0
Yg mangkrak 24/16% 😂😂😂😂,@agusdasmo0191,UCKjumAOrvtFCjtMWeydmu4w,0
"Walaaah.., mayoritas malah hotelnya, diexplore, mbok coba pakai drone, telusuri semua wilayah, juga dicari tahu yang belum² dibangun karena apa, targetnya tahun ini apa dsb.., biar utuh, jika mau mengkonter pendapat lain..😊",@p.sputranto8586,UCmMdrxPIBG-xRIUZ4rvAfVg,0
"IKN katanya didanai investor, tp kenyataannya pakai APBN...

Artinya investor itu tidak percaya pada pemerintahan di Indonesia, apalagi sudah masuk nominasi di OCCRP... Investor melihat itu bro...

Dan APBN kita tak akan kuat menanggung semua pembangunan di IKN...",@mudahbelajartajwid3694,UCzcls1LiDxQ9JwA4QRYtoUg,0
Berarti ikn gak mangkrak...,@suntama-e3t,UClyKSLwKOZ0o7TCgymAQQfg,0
Teryata mewaahh sekalii di dlm gedung hotel nya itu om..ikn mantapp,@agustripratama9187,UCQX5xxYRYetLWc2Iog8tbow,0
"Yang bilang IKN mangkrak itu , iri dengki dan tdk bersyukur . Lihatlah kemari , ini nyata bukan mimpi , bukan ilusi . Mari hilangkan prasàngka2 buruk , agar tdk menjadi orang2 yg selamanya  buruk .",@Riyanto-zi9dp,UCS6eFENRpFFiNG_e-QZAf1A,0
Semoga IKN jd ibukota kabupaten penajem paser utara..biar kabupaten tersebut terkenal diseluruh dunia..,@NasyaInfinix,UC7ktpS7vd0rWVZkzyhBg2Mw,0
Security nya pinter.n😊,@annahaprillia607,UC8CAbNcJ_AdGMca66evzBIQ,0
Mangkrak itu brow proyek hidup males mati ngk mahu cuman loe aja di jln...,@sromlieromlie3964,UCOON4MQtsgF2n_eBASrh00A,0
Buat apa dibikin kantor ahok,@muhammaddzakyfikri6850,UCdIRPuCBFsntm78gdoFxhYQ,1
"Mirip proyek PIK 2.
Apakah konsepnya sama. ?
Wkkkkk",@husnivlog8609,UC93pArGY-9t6q3yfaGRUH9Q,0
M,@Rochadi-e9t,UCibOGBOGejMxk3dged9a41Q,0
Dari awal dah yakin IKN HALU JOKOWI JD SARANG GENDURUWO - TUYUL & KUNTIL 🤣🤣,@MuhammadIsra-rj9il,UCbMfuPRFpYDhvxITe_-vayg,1
Yang penting kegunaannya apa IkN. apa ada investor masuk terus apa bisa jd kota bisnis  spt jakarta,@pujiwiyono2663,UCG-tRkI5dGHLE3Zuti0W8xg,0
Buat apa di buatnya IKN?? Merusak alam daerah Indonesia aja,@muhammaddzakyfikri6850,UCdIRPuCBFsntm78gdoFxhYQ,0
Nanti kayak abujanda,@ridwanhasibuan3386,UCK-h2CaAfCldn1Jpg8k1smQ,0
Yang bilang terbengkalai asli matanya beubu teata 😂😂😂,@alviebanqie,UCYlNt8VcyVGELDmLmL19qTg,0
"Semoga IKN  cepat selesai, berjalan lancar👍🙏",@anakagunganommurningsih2856,UCEZpvyKfxNbtAzOYitnK7Hw,0
"Jilat teruuuus dog 
Sampe tai2 nya",@AbahMajlis1401,UC-HbHU1nbP7Vs_hb-U2c9EA,0
masalahnya uang untuk membangun kan banyak sekali bandaranya banjir,@dianmustika5561,UCPnrg55A-ZR5u8EzTBKmKnw,0
"Iya,,, urgensinya apa?",@didikutil1325,UC551uT5bqBt0DJoiJ9vRw3w,0
"Rakyat di bawah butuh semuanya,adil,makmur,aman sentosa tdk pura""",@sudadip4514,UCX_sBcnh9EJ88z4cu9EqkIA,0
Host nya keren rek... Arek Suroboyo....Suwon cak info ne ...... 😅😂,@edipower3342,UCcqJmIPYjhUUKLNnglkYc7A,0
Tetanggaku jadi supervisor di IKN .6 bulan sekali pulang cuti,@Kakaeriesh,UCcvfcSMIGbkDLZYYM5TPryA,0
Yg Bilang IKN Mangkrak sbnrnya mereka Berharap Berkeinginan Mangkrak krn tidak mau Berdinas tinggal di IKN heheheee krn jauh dr tmpt tinggal dll,@orgenlampungofficial8736,UCEz3W6eLXTiMokc8c8Pz6rw,0
Hmmmmm yg penting komen yg seimbang jangan ada kepentingan yg TDK tdk sesuai..,@sudadip4514,UCX_sBcnh9EJ88z4cu9EqkIA,0
Saya sudah tau karna bnyak org dari kmpung saya krja disana di kirim dari Bogor buat krja di ikn,@SitiNurlaila-x8b,UCKnWTrBmhuv-RljQ5NZWLtw,0
SEPI.,@AkunKedua-w2r,UC9vtZh5G4SGVnPCnpx5E41A,0
Sepi,@FatmaWati-jr3sw,UCw6chYzXTq9RKJO0LDvE4cg,0
Makasi mas Andi atas liputan nya di kawasan ikan.,@sparco8956,UC3VKNUxN24JnBDHZqzIbSMw,0
"josss cak, dadi seng ngomong mangkrak cek melek matane 😂😂",@jesicarisky5563,UCdvWnCmZWvKOiIJHLWBbR7A,0
Liat aja nanti 1 tahun pak prabowo menjabat ikn kembali jadi kota hutan indonesia 😅,@alkaff4935,UCR7aLSQbROA9kddSwPApvGw,0
Penjilat 😄😄😄,@Chivo974,UCS3nd2ig1MXv_O2GszOCPzg,0
Banyak omong loe.,@cemotmomo8625,UCZ9VCkdY_QJwrHiVbt2EbUA,0
"Uang Negara di buang "" aj Lee ujung"" Mangrak Hambang jilid 2 aj 😅",@yulyanElmessie,UC1RRe7yS2aMxwkhZUQ8aYYg,0
🙏🙏🙏👍👍👍,@alunwinarno622,UCDPBShsr66HbxykgVn8vAYA,0
Hebat ikn ....tapi mas ...ojo ngomong ndas lah  mosok koyok ndase pindang ae  ....benere sira mas😅😅 😅😅😅,@bambangWdd,UC_55_fYgQ-jeH2Lsgn8TLUQ,0
Ya wes nganah gari pindah kabeh bae.... neng jakarta neng kalimantan pada bae.... sing sugih ya s3makin sugih sing mlarat ya semakain mlarat.... sing jelas akeh oknum pejabat sing korupsi....,@WahyuHermanSyahMusic,UCXn8psaD5ZLf8776fIkC-Pg,0
"Makasih sob Andi...diajak keliling, ikut seneng dan bangga.
Biarkan orang2 yg menuntut kesempurnaan, klo kondisi belum bisa sesuai target karena banyak hal semestinya memaklumi.
Sukses IKN akan menjadi kebanggaan bangsa Indonesia.",@aguswidya1019,UC9Rci0_4hduiMp-dZV-gq9g,41
Buzzer mulyono lagi bikin konten 😂😂,@JajatHappy,UCBEQn1GovGR4e0XWJyt1gCQ,0
