Comment,Author,AuthorChannelId,LikeCount,Sentiment,Comment_Preprocessed
"Wahai rakyat Indonesia yg betul2 sayang dengan NKRI jangan percaya sama umat yg selalu orasi jelek bangsa Indonesia di medsos, dia selalu memberitakan jelek NKRI.
Jangan percaya sama orang munafik seperti ini.",@Pamongmu,UCo69LVRYyAOFcdLUJgqt3Sw,0,positif,rakyat indonesia sayang nkri percaya umat orasi jelek bangsa indonesia medsos berita jelek nkri percaya orang munafik
mata mereka ketutup tain unta dan banteng hahahaha,@wenkpeace,UC0u95KAxZnNQzMpbkHewnUg,0,positif,mata tutup tain unta banteng hahahaha
mudahan selamanya kmu tinggal di ikn... gk bisa kemana2. aamiin...,@DarlianSyahrul,UCB-lfiMNZWYLWYx5MM7dOjw,0,positif,mudah kmu tinggal ikn gk mana aamiin
"Dia ini buzzer, makanya akses semua IKN, dan didampingi😅",@sobat3954,UCY1JsfEyyPdCiDXafrcTV-g,1,positif,buzzer akses ikn damping
Anak sy dinas di IKN dan selalu sy tanya sedang pembangunan malahan anak sy Pam di IkN,@Cantikayanti742,UCU6mem-70LzsVgrVLLPF5Cw,0,netral,anak sy dinas ikn sy bangun anak sy pam ikn
"Di mana pun tempat nya"" kecap manis kampanye nya😂",@mailis3223,UCqFk_HiCvO7qF7lP3GssDsQ,0,negatif,nya kecap manis kampanye nya
Wahhhh  cantik mewah dan megah hotelnya.di Malaysia sajah yg katanya negara maju dan kaya.tidak mampu membangun hotel semegah itu. Yg ada hanya rumah plat di jadikan hotel.koyak gk tuch meleydesh,@HotmanriandaRianda6790-r4p,UCCLu7olsnyOUfWsa7ahlNtA,0,negatif,wahhhh cantik mewah megah hotelnyadi malaysia sajah negara maju kayatidak bangun hotel megah rumah plat jadi hotelkoyak gk tuch meleydesh
Maksak in,@FeriAdja-s1r,UCp7lep4nF7Gt2ZEilGLjYiQ,0,positif,maksak in
Mantap keren..,@alenriantur8863,UCyTcybCGWQhqyl7b57YkAzw,0,negatif,mantap keren
Masa alloh buat pasilitas negara begitu megah....sementara liat orang2 trnmigrasi rakyat kita begitu pahit dan menyakitkan....,@IrfatnurzarkasihIrfat,UCMZTrEj1QlbyMhMPmsxPqcQ,0,positif,alloh pasilitas negara megahsementara liat orang trnmigrasi rakyat pahit sakit
"PADAHAL BANYAK KONTEN  CREATOR YG TIAP HARI MELIPUT IKN,TAPI BANYAK YG BILANG MANGKRAK !!",@wahyuisa833,UCIoSK9-GCiwFBA89YlBK7qA,0,positif,konten creator liput ikntapi bilang mangkrak
Bagus..tp lok penerima tamunya bukan pribumi...,@opikzakariachanel6525,UCzNazJpQXZHCrIRigKqMJ6g,0,positif,bagustp lok terima tamu pribumi
Itu jadi sejak lama.faktanya seteh prabowo jadi presiden belum ada proyek baru yg di kerjakan.tunjukkan bukti ada proyek baru yg di kerjakan,@ajotosatru9514,UCQOMQq-BHatSeIHken_w9Iw,0,positif,lamafaktanya teh prabowo presiden proyek kerjakantunjukkan bukti proyek kerja
Tiket pesawat aja masih mahal,@BeniVirgo-q3m,UCzlKdMBvEjq2XzkdNrlyAAg,0,positif,tiket pesawat aja mahal
Ternak mulyono berkoar-koar......🤣🤣🤣😚,@sugitogito8129,UCv6yaFvYyPbFAXX8NY6NwvA,0,negatif,ternak mulyono berkoarkoar
"Pada dasarnya ,orang ada 2 macam, yg pro dan kontra, yg pro tentunya mengagungkan setinggi langit, selain pro jga mngkin suruhan, yg empunya, 
Dan yg kontra tentunya pesimis ddn sgal kekuranganya",@SuyatnoSuyatno-oi5so,UCCnhwOVAwsHO4ReOZVQLcwQ,0,positif,dasar orang pro kontra pro agung langit pro jga mngkin suruh empunya kontra pesimis ddn sgal kekuranganya
Sia sia gak butuh ikn rakyat kecil,@padejawa2012,UCfxCZ5bfMOVz__UhhEDTJVg,0,positif,sia sia butuh ikn rakyat
"Wong Anggaran jelas di Blokir kok, ternak mulyono emang pasti jago ngibul😂",@anombpp5661,UCk3a0JptdOx2mVjtq4OXURA,0,negatif,anggar blokir ternak mulyono emang jago ngibul
Hhhhhhhj  juaul terus .. suruh wapres Fufufafa pindah kesana sak ternak ternaknya,@nanasugianto4092,UCTmjcu71kfguLT-yMpGOq0Q,0,positif,hhhhhhhj juaul suruh wapres fufufafa pindah kesana sak ternak ternak
"Hallo guys, wow mantap guys IKN, sukses terus buat IKN dan mas bro, Bravo IKN Nusantara❤👍",@alexamatalex4646,UCqDkQ1pJbUOmURwkXj050SA,0,negatif,hallo guys wow mantap guys ikn sukses ikn mas bro bravo ikn nusantara
Rugi negara 11 ribu trilyun,@uufahrudin7687,UChqBrhq5mJBfKxxUneKbVHA,0,positif,rugi negara ribu trilyun
Spil hrgnya bang,@Fire_kit129,UC3UAATtJ7kaG9M1mKT7DqrA,0,negatif,spil hrgnya bang
"Keren abangku

Optimis utk bangsa lebih hebat",@aseptaufikrahman,UCXWBdCJwAmDmbnCt3eJYMfQ,0,negatif,keren abang optimis utk bangsa hebat
Apa manfaatnya buat rakyat Sulawesi??,@uufahrudin7687,UChqBrhq5mJBfKxxUneKbVHA,0,positif,manfaat rakyat sulawesi
Waaa keren banget hotel Nusantara ikn,@ibnunm4373,UCI4jChitO7ZbCFF_ZxUFv6Q,0,negatif,waaa keren banget hotel nusantara ikn
Yg bilang ikn mangkrak... dah terbang ke Kalimantan kah belum,@marjiyantohadiprayitno8350,UC6lcIgjSrykeJLos8Zx4D4A,0,positif,bilang ikn mangkrak dah terbang kalimantan kah
Suatu saat akan menjadi pic yg mana masyarakat kecil di larang masuk harus menggunakn paspor😂,@muchlisinmuchlisin5784,UC11v9keypvWjHU5fW86VQ7w,0,positif,pic masyarakat larang masuk menggunakn paspor
Masalahnya siapa yang tinggal disitu?,@slametwibowo9092,UCg5IbhRUJH5wRMsqySi9g7A,0,positif,tinggal situ
Pak satpam nya cadel tapi keren apal tempat nya,@lilissriharjanto2357,UC9Oa8iBG_PnujQPWVo8wnMA,0,positif,satpam nya cadel keren apal nya
Koko Andy.....mantaaap. Kasih paham sama orang-orang pembenci pemerintah. Bahwa IKN tetap berjalan dan berproses tidak mangkrak.,@hartonotuban2302,UCFg2yKtKqNZQWA9PUrI0GCw,0,negatif,koko andymantaaap kasih paham orangorang benci perintah ikn jalan proses mangkrak
Koko ramah poll,@nietformozachanel5109,UCocnWxvm8ikExJgXyppfNYQ,0,negatif,koko ramah poll
Pembangunannya terus..siapa bilang mangkrak,@marjiyantohadiprayitno8350,UC6lcIgjSrykeJLos8Zx4D4A,0,positif,bangun terussiapa bilang mangkrak
"Keren n mantap
Mg segera klar semua bangunan nya..manfaat n barokalloh..Aamiin",@miftahmaksum2326,UCwW3E98BcsBeYbg6J3Kh6bA,7,negatif,keren n mantap mg klar bangun nyamanfaat n barokallohaamiin
Suruh sd peresiden sama belimbin sayur berkantor di IKN,@edyrahman4234,UCBcLkzTyrrsfnGEx9lDPatg,0,netral,suruh sd residen belimbin sayur kantor ikn
"Lu sebelum ngonten, cari tau dulu kocak informasi² lainnya.
Jadi ngga kedandapan gitu..

Masuk hotel..
""Ini presiden suite""
Biasa aja kocak, hotel lain lebih bagus, gua juga tau lu pernah juga kan masuk ke hotel yang lebih bagus dari ini.
Di balik layar juga gua yakin, lu akan bilang..
""Jirrr lah, B aja cuk""",@simpel-logic,UCdFCR5rKzpJzMTI1BkGaFqw,0,positif,lu ngonten cari tau kocak informasi ngga kedandapan gitu masuk hotel presiden suite aja kocak hotel bagus gua tau lu masuk hotel bagus layar gua lu bilang jirrr b aja cuk
Ngotot aja deh .,@ramliishak6059,UCJUjVyXAyyYB0aDMrlI4C1g,0,positif,ngotot aja deh
Luar biasa ....,@stevegaming6162,UCt_qv0_xuR-JwIIFjy87jOw,0,negatif,
"Sekarang emang belum mangkrak, nanti . . . Gimana yaa. . . Ketika ibu kota gagal pindah. . . Siapa yg menempati. . .",@VladimirAlputin820,UCpICPtCqAw5ZgNApGVKeMog,0,positif,emang mangkrak gimana yaa kota gagal pindah tempat
Saya yakin... Sampai 2030 tetap dihuni HANTUUUU...,@siswoko_deles_city7526,UC5BabL5Dkx21_QNWXx75Nwg,0,negatif,huni hantuuuu
"Apa bener ada korban 20 orang meninggal selama pembangunan IKN.
Kok ngga pernah di liput di tv",@dadans8066,UCOWrkei0oXzWikm15g5Lulg,0,positif,bener korban orang tinggal bangun ikn ngga liput tv
Dela maning pembanguan mandeg,@bahrulrahman7396,UCl-Z-3d6XHOBFptcFQFtS4w,0,positif,dela maning pembanguan mandeg
Alhamdulillah sampun ok,@wongnjero7069,UC172NkItQOm2BSdXVrnjMvQ,0,negatif,alhamdulillah sampun ok
"Nyatanya hotel g ada orang yg duduk di loby atau yg lalu lalang yg nginap di hotel, masa  hotel sepi bangat kaya kuburan",@ramliachmad7629,UC1fIaiW1VFcHBd2O32n3Q2g,0,positif,hotel g orang duduk loby lalang nginap hotel hotel sepi bangat kaya kubur
"Engga perlu ke eropa cukup dikalimantan aja, thankyou nusantaraku",@maulidahrahman9905,UCobnMmOEfHoSi1Kihq7kt3g,0,negatif,engga eropa dikalimantan aja thankyou nusantara
"SEMOGA PARA PEMBENCI JOKOWI MATANYA MELEK, DAN LIHAT KONTEN INI. BIAR GK BILANG  MANGKRAK",@bukus7603,UCEBPJyGFjwqNWr2LMWt-jcQ,0,netral,moga benci jokowi mata melek lihat konten biar gk bilang mangkrak
"Wow ,ikn ,amazing place 😍",@yustintr6171,UCkmh1meftvjV5mltXy0lOKw,0,negatif,wow ikn amazing place
Ingat ingat.. Hambalang...,@madnoch7075,UCth8zHTjvxPufrVCUMeI57Q,0,netral,hambalang
Kapan pindah ibukotanya,@emmahartono9691,UC85Rl1tX9G4_yywc1Gt6s9w,0,negatif,pindah ibukotanya
"Anda begitu bangga menujukan IkN """" itu tau gak dananya dari mana ???
    Yg rakyat butuhkan saat ini adl keadilan dan kesetaraan ...!!!
    😂😂😂",@hartawanjayadi3069,UCL0yKRVdsdR2P2QOHTvZRBQ,0,negatif,bangga tuju ikn tau dana rakyat butuh adl adil tara
Jelasinnya biasa aja ngk udah ngegas jawir,@mahiraqey21channel96,UC6O12CwNw0o5l4AhItEKTZw,0,positif,jelasinnya aja ngk udah ngegas jawir
👍👍👍,@Suparno-bz3md,UCHZRxOZu3kLIIaw-abd1zFQ,0,negatif,
"Membangun bansa itu bukan soal dukung mendukung, yg penting transparan, jangan memacing curiga siapapun pemimpinnya.. Contohnya kang Dedi mulyadi jelas tegas gak menggantung masalah.. Dan gak ada urusan sakit hati klo memang bagus.. Kebijakanya, pernyataanya karena yg dipegang itu omonganya.. Klo saya akan dukung siapapun yg penting jelas dan bisa menjelaskan dg jelas",@TiaraSalsabilla-l5x,UC5bifc5wqNPV1Lp5Q1zPWLg,0,negatif,bangun bansa dukung dukung transparan memacing curiga pimpin contoh kang dedi mulyadi gantung urus sakit hati klo bagus kebijakanya pernyataanya pegang omonganya klo dukung
"Matane Rocky gerung wes picek mata sm hatinya, miris hidup lou rocky kok hidup nya jd pecundang politik",@leanora2479,UCMmqSPlNrSTgp0-jR33haVw,0,positif,matane rocky gerung wes picek mata sm hati miris hidup lou rocky hidup nya jd cundang politik
Orang.2 yang.bilang.mangkrak.itu.manusa.ga.waras.alias.OTM.alias.sampah.nya.masrakat.ngoceh.serian..ORANG.ODGJ.ALIAS.ORANG.GILA.,@yosaya8312,UCl1oXf49oIgwyFACnw-qcEw,0,positif,orang yangbilangmangkrakitumanusagawarasaliasotmaliassampahnyamasrakatngocehserianorangodgjaliasoranggila
"Kami sebagai masyarakat Indonesia, cuma minta agar kepala Garuda di IKN di tegakkan, bukan menunduk seperti desain sekarang",@SAM-zk1kd,UCnNYkxEd_7xAhlUqjdg8O3w,0,positif,masyarakat indonesia kepala garuda ikn tegak tunduk desain
"Kemungkinannya dibilang / diberitakan ""mangkrak"" karna adanya pengalihan sementara anggaran pembangunan / dialihkan sebagian demi kepentingan yg lbh urgent yakni MSB itu jg kepentingan bangsa. Kepedulian RI I saat ini bp Prabowo S & itu salah 1 pemenuhan janji kampanye yg bukan muluk² tp manfaat gede. Kita semua fahamlah hal gizi kita amat buruk. Anggaran th depan akan lbh tertata dg baik. Karna RI I baru 100 hr kerja I, shg blm ada persiapan anggaran khusus.",@AgusHaryanto-n4j,UCsp4ucNCfNAnIuNb-QKxk0A,0,negatif,bilang berita mangkrak karna alih anggar bangun alih penting lbh urgent msb jg penting bangsa peduli ri i bp prabowo s salah penuh janji kampanye muluk tp manfaat gede fahamlah gizi buruk anggar th lbh tata karna ri i hr kerja i shg blm siap anggar khusus
"Biaya nya d blokir, mungkin mangkrak sementara",@rizkychadikofc4726,UC3aVXVCvlNMBKRVp9mXxYKg,0,positif,biaya nya d blokir mangkrak
"Saya warga Balikpapan, sdh 2x jln2 ke IKN...
Gak ada yg mangkrak di IKN.... semua bekerja utk menjadikan IKN jadi indah.... dan utk jadikan IKN sbg ibukota modern, diperlukan biaya/dana yg tdk sedikit... mudah2an impian jadi terwujud...",@munifahilham8840,UCeZXVtbnu_yu9oAo_H55Fnw,0,negatif,warga balikpapan sdh x jln ikn mangkrak ikn utk jadi ikn indah utk jadi ikn sbg ibukota modern biayadana mudah impi wujud
"Masyaallah...
Ini baru kota berkelas dunia, perpaduan disain arsitektur modern, tradisional, menyatu dengan alam sekitar. Fantastis! 

Di sini mungkin tidak ada preman-premanan apalagi koruptor. Semua sadar diri masing-masing untuk memberikan pengadian yg terbaik untuk bangsa dan negaranya Indonesia Raya. 

Para pejabat negara apalagi bawahannya, baru beniat korupsi saja mungkin langsung diangkut oleh penjaga nusantara, juru kunci Titik Nol. Dibawa ke hutan dengan 2 alternatif pilihan👉Hukuman mati dipatok ular atau kelaparan😃

Hidup bangsa ku...Jaya negara ku...Indonesia Raya. 
M e r d e k a...! 🖖",@NETRAL_PLASS,UC3LkCpHJk7HxLtLfHXw2OKw,0,negatif,masyaallah kota kelas dunia padu disain arsitektur modern tradisional satu alam fantastis premanpremanan koruptor sadar masingmasing adi baik bangsa negara indonesia raya jabat negara bawah beniat korupsi langsung angkut jaga nusantara juru kunci titik nol bawa hutan alternatif pilihanhukuman mati patok ular lapar hidup bangsa jaya negara indonesia raya m e r d e k a
Alhamdulillah sampai saat ini saya masih kerja di TOL IKN❤,@AzamBalikpapan-o9m,UCPlVdC8elJTncQzxu64b0GA,0,netral,alhamdulillah kerja tol ikn
Fix. Tunggu waktu aja. Di jamin 100% bakal menjadi kota hantu'.,@irawanjhonpascal,UCAMDF7CVWimj7fr4tLouyIw,0,positif,fix tunggu aja jamin kota hantu
Belum mangkrak tapi nantinya mangkrak bung jng pamer yng ada penghuninya,@nasrudinfadlan6584,UCfZsQAMzlKIlDoQpm71JYNw,0,positif,mangkrak mangkrak jng pamer yng hun
"Terus, tujukkan kebenaran bos...ben cangkeman bosok....tambah bosok cangkemme....!!!! GAS",@wimpybudiprasetyo8002,UCEuqAoCGt3mSlb9xAHVUmjQ,0,positif,tujukkan benar bosben cangkeman bosoktambah bosok cangkemme gas
"Kalo kata mbah amien rasis sihh katanya mangkrak😂😂, padahal dia aja yg oon",@huda_XT49,UCerBLmXGSGAStJiMqpsgMkA,0,positif,kalo mbah amien ras sihh mangkrak aja oon
Yg blg pembangunan IKN mangkrak itu pasti pembenci pak Jokowi..,@rekodanar8611,UCEpRN-PiiNHzkyjLE1hHkKQ,0,positif,blg bangun ikn mangkrak benci jokowi
IKN Kota Hantu,@jamesirenk4891,UCWtANCPf954W-5a3XEGKvNQ,0,positif,ikn kota hantu
19:04 ❤Betul Pembangunan memang terus berlanjut❤suksesfull sehat semangat selalu admin..simbah hadir supot...,@sopirslamet9082,UCJRh1sVlRyGDoUwbnqO06RA,2,negatif,bangun berlanjutsuksesfull sehat semangat adminsimbah hadir supot
Rocky garong bangke smpe hampir percaya w kampret si rocky,@hendritawijayakusumaatmaja2016,UCBIeg_hbM_xHJJYK_bFU81w,0,positif,rocky garong bangke smpe percaya w kampret si rocky
Ini kroco 9 naga,@teguhpriyono1983,UCxXuz7ES-ZsE52fsTX5vixA,0,netral,kroco naga
"Skrg oke, tapi utk kedepannya pelan2 tapi pasti, jgn terlalu berambisi terburu2 msh byk hal2 yg perlu di tangani oleh Presiden Kita, APBN perlu di Hemat,,,!!!",@JamalSappo,UCVc23az0tNBLnEFMtx4pV9g,0,negatif,skrg oke utk depan pelan jgn ambisi buru msh byk tangan presiden apbn hemat
"Terimakasih mas,berkat sampean aku weruh ikn,salam saking lombok ntb",@ningseh77,UC-r7i1GrS8xV4iGhWfC-ARA,1,negatif,terimakasih masberkat sampean weruh iknsalam saking lombok ntb
Indonesiaku,@alanslan6958,UCfybdKz9JQ1Gyt6jkxSTjzg,0,negatif,indonesia
Peen wes aku GK areb,@Kartono24-c8l,UCfaHRnRITyXBbaBE7z4WnhQ,0,negatif,peen wes gk areb
Wkwkwkwkwk ternak mulyono masih tetep gencar wkwkwkwk .....ngimpi makrak yek,@akhmadhuntsman5093,UC5g828gQ_Z2xQFUdy2CE2aQ,0,positif,wkwkwkwkwk ternak mulyono tetep gencar wkwkwkwk ngimpi makrak yek
"Yg bilang itu gerombolan sakithati, gerombolan PDI P dan gerombolan penyembah yohanies Yaman.😂",@akhirrudin5667,UCQs6up6BA2rgVM_BSMPK-eg,0,positif,bilang gerombol sakithati gerombol pdi p gerombol sembah yohanies yaman
Nanti anggarannya pake monetesi youtubemu bang andyseger jika cukup😂😂😂😂,@ZaynTeknik,UCFc9Fy9UJA38WUAHmR4uCsg,0,netral,anggar pake monetesi youtubemu bang andyseger
BRENGSEK ITU ROCKET GORUNG .. ASAL NJEPLAK,@kakakfio6513,UCjJuY4dZ7OBNbQ-wRAC0iww,0,positif,brengsek rocket gorung njeplak
"Ubur ubur ikan lele, apa kata le",@mardiatimardiati6253,UCuVLLOSRM8UGpX6F_oghynA,0,negatif,ubur ubur ikan lele le
Percuma masyrakat kecil gk bisa menikmati,@aripnurcahya3884,UC2Ts_ckHZspYws6_NpQN3mw,0,positif,masyrakat gk nikmat
"Gerombolan Yaman dan kebo makin kepanasan isi kepala nyaa boskuhh😂😂😂 ,,,, semoga mereka masih ada saat IKN selesai di bangun 😂😂😂😂🎉❤",@Ruben-kf4wr,UCWqES1hf0AkomyWFVFpmdIw,0,positif,gerombol yaman kebo panas isi kepala nyaa boskuhh moga ikn selesai bangun
Tuuu Celekno motomu... Yg ngomong IKN mangkrak2.... 😅😅😅😅,@jabriex5723,UCtTNY11R6LgKVNZ4fjRdSNA,0,positif,tuuu celekno moto ngomong ikn mangkrak
"Itu security nya pasti orang Banjar, karna R nya nyangkut😅",@Waluhhinya,UC5rUnA2hCgYjIBoXfRx_gtA,0,positif,security nya orang banjar karna r nya nyangkut
"Sebabtu jgn sembang lebih..ni belum apa2 dh sembang.siap perlekehkan negara jiran.akhirnya nol😂😂😂
Koar2 je lebih",@ZulkhairiEju,UCkDtj1EpnQ3TPUd-39EndXQ,0,positif,sebabtu jgn sembang lebihni dh sembangsiap perlekehkan negara jiranakhirnya nol koar je
alhamdulilah smoga lancar❤,@hartini7299,UCwRxhGvSVpo2R1gBCd1Bw6A,0,negatif,alhamdulilah smoga lancar
toop❤,@hartini7299,UCwRxhGvSVpo2R1gBCd1Bw6A,0,negatif,toop
Pokonya rayat jadi  sengsara spbn  di ke ikn kan,@tarteng1299,UCPib9nh3y8cpoFBExilMxfw,0,positif,poko rayat sengsara spbn ikn
"Mantap vlog  real menjawab. Para pembenci& barisan sakit hati kayak TOKYO GORONG"" & mantap buat ms tomi biarin... Mrk mkn panasss",@Suryanto-dw9sx,UCF5NJ4mifBKjOhDgs1mRvxA,0,negatif,mantap vlog real benci baris sakit hati kayak tokyo gorong mantap ms tom biarin mrk mkn panasss
"Pejabat mana mungkin mampu itu bayar semalam 35jt,,, palingan mafia dan para koruptor tuh yg mampu",@mbudkazbud7546,UCQtNNSQymc1bxhD-F2KeG-Q,0,positif,jabat bayar malam jt paling mafia koruptor tuh
smoga IKN sukses pembangunannya,@paksiswompaksis4896,UCpCkvfB6fuDAivbDY6zO8Fg,0,netral,smoga ikn sukses bangun
Shoting rumput2 liar biar klhtn mangkrak,@puspo8149,UCrrhCnfMph8Ykrq4r4UKKAw,0,positif,shoting rumput liar biar klhtn mangkrak
Mana tamu nya 😂😂,@agamabdillah3061,UCJONgUerv2B7UXCgacJUAiQ,0,positif,tamu nya
"Hanya pendukung Anis aja yang otaknya konslet,, mangkane matanya rabun semua",@SurabayaOppoA17,UCX2lDhO2_0sPdHayEnNkMTA,0,positif,dukung anis aja otak konslet mangkane mata rabun
KETORO LEK WES MUMET KARO PERSEBAYA😂,@mwahyuhidayat5602,UCPLz-qXeGIzv7zEwEv4J9QA,0,netral,toro lek wes mumet karo baya
Itu orang sewaan aja,@AldiIkan-n6z,UCDIy6_aqmHurTVRyt-4oQ_Q,0,positif,orang sewa aja
Tapi siapa yg mau nempatin Rex Gibran juga engga maukan,@adehikmatulloh7541,UCxFaaF0av-CWLQyDEko3LqQ,0,positif,nempatin rex gibran engga mau
Karepmu le,@Rajamakanwae,UCeB5CoXSEodWAR8Lci6uVNg,0,negatif,karepmu le
"Video yg sangat edukatif hanya saja ini di post 4 hari lalu .dan Baru aja kemarin di berita Mentri keuangan memblokir anggaran dana ke ikn , tinggal tunggu waktu aja itu setelah dananya yg di situ habis ,mungking pembangunan jg berhenti",@waterchannel2515,UCIOs6N4X3NBMBXNlmvvB4xA,19,positif,video edukatif post aja kemarin berita tri uang blokir anggar dana ikn tinggal tunggu aja dana situ habis mungking bangun jg henti
Jangan percaya tipu2,@AldiIkan-n6z,UCDIy6_aqmHurTVRyt-4oQ_Q,0,negatif,percaya tipu
Manntap,@Aboeloeng973,UCPFs79zgePTexPBq_cksxvw,0,negatif,manntap
duit duit duit,@ZEUS-lf8ev,UCv-NEiGUsig15BWXfInUMoQ,0,negatif,duit duit duit
Pemfitnah kebakaran jenggot,@triwaltini6047,UCRgmJdlSPe0HB2jtNyM8Bzw,0,positif,fitnah bakar jenggot
"Apa yang kalian banggakan dari IKN ??
Sudah rusak alam,habiskan APBN trus manfaatnya apa untuk rakyat ??
Bentar lagi hanya tinggal cerita alias mangkrak..
Vlog propaganda seperti ini,iya...bagian dari marketing tim mulyono.
Sudahlah... jangan bodohi publik dengan vlog kampungan gini.
Kalo nanti terbukti mangkrak,bikin malu...",@aribayu2569,UC_u-md1ilRTkXA8crEU6Liw,0,positif,bangga ikn rusak alamhabiskan apbn trus manfaat rakyat bentar tinggal cerita alias mangkrak vlog propaganda iniiyabagian marketing tim mulyono bodoh publik vlog kampung gin kalo bukti mangkrakbikin malu
Biasanya Investor pastinya tentu lebih cerdas dari seorang youtuber maupun vloger terbukti tdk ada investor yg mau masuk kecuali investor oligarki lokal sekuat apapun&sekeras apapun promosimu bahkan sejuta buzzer&semacamnya kau kerahkan tetap akan mangkrak,@altruisjayaabadi5569,UCVUnmzgHkMInPYhahxq_oRw,0,positif,investor pasti cerdas youtuber vloger bukti investor masuk kecuali investor oligarki lokal kuat apapunsekeras apa promosi juta buzzersemacamnya kau kerah mangkrak
"Alhamdulillah.... Bersyukur kepada Allah swt... Yg Sdh mentakdirkan pak Jokowi menjadi presiden ,, terima kasih pak Jokowi ,, atas ambisix membangun bangsa Indonesia dgn ide yg begitu amat sangat membanggakan... 

Terima kasih pula kepada pak presiden Prabowo Subianto...yg mau melanjutkan cita-cita dn harapan utk kami sebagai rakyat Indonesia...

Semoga Allah swt selalu melindungi semua pejabat yg membangun bangsa ini .. terima kasih pada para ahli2 arsitek ,, terima kasih buat kuli2 yg turut bekerja membangun IKN...",@bilalmadani1442,UCmR2ezyXAEpuTPxhD473xmg,0,negatif,alhamdulillah syukur allah swt sdh takdir jokowi presiden terima kasih jokowi ambisix bangun bangsa indonesia dgn ide bangga terima kasih presiden prabowo subiantoyg lanjut citacita dn harap utk rakyat indonesia moga allah swt lindung jabat bangun bangsa terima kasih ahli arsitek terima kasih kuli bangun ikn
"Alhamdulillah.... Bersyukur kepada Allah swt... Yg Sdh mentakdirkan pak Jokowi menjadi presiden ,, terima kasih pak Jokowi ,, atas ambisix membangun bangsa Indonesia dgn ide yg begitu amat sangat membanggakan... 

Terima kasih pula kepada pak presiden Prabowo Subianto...yg mau melanjutkan cita-cita dn harapan utk kami sebagai rakyat Indonesia...

Semoga Allah swt selalu melindungi semua pejabat yg membangun bangsa ini .. terima kasih pada para ahli2 arsitek ,, terima kasih buat kuli2 yg turut bekerja membangun IKN...",@bilalmadani1442,UCmR2ezyXAEpuTPxhD473xmg,0,negatif,alhamdulillah syukur allah swt sdh takdir jokowi presiden terima kasih jokowi ambisix bangun bangsa indonesia dgn ide bangga terima kasih presiden prabowo subiantoyg lanjut citacita dn harap utk rakyat indonesia moga allah swt lindung jabat bangun bangsa terima kasih ahli arsitek terima kasih kuli bangun ikn
